id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_lf_total,att_obox_blocked,att_obx_centre,att_rf_total,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shield_ball_oop,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,was_fouled,wins,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,att_assist_setplay,cross_not_claimed,dive_catch,dive_save,diving_save,error_lead_to_shot,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_contest,total_high_claim,won_contest,last_man_tackle,accurate_flick_on,accurate_layoffs,att_bx_centre,att_freekick_miss,att_freekick_total,att_hd_miss,att_hd_post,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_post,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_miss,att_post_high,att_setpiece,clearance_off_line,error_lead_to_goal,fouled_final_third,foul_throw_in,head_pass,hit_woodwork,open_play_pass,own_goals,post_scoring_att,shot_off_target,successful_open_play_pass,total_flick_on,total_sub_on,won_corners,accurate_through_ball,total_through_ball,total_offside,attempts_ibox,attempts_obox,att_hd_target,att_ibox_target,att_lg_centre,att_miss_high_left,att_obox_target,att_obx_right,att_openplay,att_rf_target,att_sv_high_centre,att_sv_low_centre,att_sv_low_left,att_sv_low_right,goal_assist,goal_assist_deadball,goal_assist_intentional,goal_assist_openplay,goal_assist_setplay,ontarget_scoring_att,touches_in_opp_box,gk_smother,att_fastbreak,att_freekick_goal,att_goal_high_left,att_goal_high_right,att_goal_low_left,att_hd_goal,att_ibox_goal,att_lf_goal,att_obox_goal,att_rf_goal,corner_taken,dangerous_play,goals,shot_fastbreak,accurate_corners_intobox,total_corners_intobox,att_corner,att_goal_low_centre,six_yard_block,att_goal_low_right,att_lf_target,att_post_right,penalty_won,red_card,second_yellow,att_cmiss_right,freekick_cross,goal_fastbreak,att_bx_right,att_cmiss_high,att_cmiss_left,att_goal_high_centre,att_sv_high_right,goals_openplay,total_fastbreak,att_sv_high_left,att_bx_left,att_freekick_target,att_pen_target,leftside_pass,att_pen_goal,att_post_left,att_obxd_left,att_obx_left,att_obxd_right,att_obox_post,accurate_freekick_cross,att_cmiss_high_right,fwd_pass,att_pen_miss,att_pen_post,att_freekick_post,back_pass,backward_pass,att_cmiss_high_left,att_lg_left,att_obp_goal,att_lg_right,rightside_pass,big_chance_scored
1515,91545.0,Paul Konchesky,Paul,Konchesky,1981-05-15,England,England,,D,Left Full Back,17,643.0,51.0,32.0,19.0,655.0,29.0,100.0,1266.0,282.0,25.0,11.0,36.0,294.0,263.0,28.0,15.0,6.0,12.0,1.0,238.0,35.0,7.0,22.0,13.0,55.0,25.0,22.0,11.0,96.0,106.0,34.0,60.0,35.0,355.0,108.0,17.0,36.0,31.0,26.0,5.0,1.0,52.0,46.0,9.0,44.0,365.0,190.0,12.0,33.0,3232.0,17.0,17.0,22.0,5.0,424.0,22.0,1.0,88.0,1.0,620.0,564.0,23.0,125.0,90.0,2.0,321.0,39.0,739.0,118.0,115.0,124.0,85.0,510.0,1014.0,124.0,2.0,244.0,1629.0,16.0,1.0,71.0,350.0,2707.0,49.0,11.0,13.0,56.0,5.0,,,9.0,,,,,,,,,,,,,,,,,,24.0,,13.0,2.0,1.0,2.0,,2.0,8.0,,,,1.0,1.0,,1.0,,1.0,3.0,4.0,,,,1.0,,,4.0,,130.0,,,5.0,89.0,3.0,,13.0,3.0,4.0,2.0,,,,,,,3.0,1.0,,,2.0,,1.0,,2.0,,1.0,2.0,,4.0,,,,,1.0,,,,,1.0,1.0,,44.0,,1.0,,13.0,39.0,,,,,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
3743,124515.0,Robert Koren,Robert,Koren,1980-09-20,Slovenia,Slovenia,10.0,M,Midfielder,17,430.0,49.0,10.0,10.0,718.0,6.0,87.0,1138.0,33.0,21.0,10.0,35.0,295.0,223.0,43.0,20.0,11.0,45.0,34.0,214.0,10.0,14.0,21.0,6.0,31.0,19.0,53.0,8.0,136.0,125.0,10.0,30.0,3.0,284.0,0.0,15.0,34.0,60.0,52.0,8.0,2.0,11.0,68.0,2.0,67.0,210.0,130.0,21.0,7.0,2995.0,,13.0,32.0,5.0,223.0,200.0,,76.0,4.0,453.0,431.0,53.0,50.0,111.0,1.0,380.0,45.0,488.0,94.0,52.0,51.0,51.0,539.0,990.0,26.0,59.0,135.0,1427.0,57.0,5.0,66.0,37.0,2138.0,74.0,34.0,6.0,51.0,3.0,,,,,,,,,,,,,,,,,,,,,43.0,,15.0,,19.0,57.0,1.0,1.0,1.0,1.0,,3.0,3.0,4.0,,2.0,2.0,6.0,8.0,18.0,,3.0,,,2.0,,10.0,,94.0,,,22.0,77.0,40.0,1.0,17.0,13.0,32.0,,,2.0,2.0,5.0,,4.0,15.0,,6.0,12.0,4.0,2.0,11.0,3.0,2.0,,1.0,2.0,,21.0,1.0,,3.0,,,,1.0,,,,1.0,1.0,,,1.0,3.0,,,,,,,6.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3698,167369.0,Omar Koroma,Omar,Koroma,1989-10-22,Gambia,Gambia,,F,Forward,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,12447.0,Jason Koumas,Jason,Koumas,1979-09-25,Wales,Wales,8.0,M,Centre Central Midfielder,17,60.0,13.0,23.0,8.0,149.0,,24.0,186.0,4.0,7.0,3.0,16.0,72.0,26.0,15.0,2.0,11.0,17.0,17.0,46.0,2.0,11.0,4.0,2.0,21.0,16.0,12.0,6.0,35.0,41.0,2.0,1.0,,54.0,0.0,1.0,5.0,8.0,5.0,3.0,,2.0,8.0,,8.0,25.0,14.0,8.0,1.0,669.0,,10.0,15.0,1.0,33.0,54.0,,48.0,,153.0,147.0,28.0,3.0,15.0,,62.0,25.0,67.0,32.0,7.0,90.0,59.0,95.0,264.0,3.0,21.0,39.0,241.0,19.0,2.0,13.0,4.0,475.0,10.0,12.0,2.0,11.0,,,,9.0,,,,,,,,,,,,,,,,,,24.0,,13.0,,1.0,21.0,1.0,2.0,3.0,,,,,1.0,,2.0,1.0,2.0,,4.0,,,,1.0,1.0,,1.0,,22.0,,,5.0,16.0,4.0,11.0,9.0,2.0,5.0,1.0,1.0,,,1.0,,,2.0,,,3.0,,,2.0,,1.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,31.0,,,,15.0,31.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
3761,9226.0,Radoslav Kovác,Radoslav,Kovác,1979-11-27,,,15.0,D,Defender,17,183.0,16.0,,,150.0,,15.0,333.0,,11.0,11.0,9.0,77.0,54.0,4.0,2.0,1.0,5.0,3.0,37.0,5.0,2.0,13.0,3.0,,1.0,7.0,2.0,45.0,45.0,5.0,18.0,9.0,57.0,0.0,14.0,8.0,7.0,7.0,,2.0,14.0,14.0,1.0,14.0,74.0,52.0,3.0,8.0,719.0,,3.0,1.0,4.0,27.0,55.0,,9.0,1.0,101.0,88.0,1.0,8.0,28.0,,47.0,4.0,207.0,32.0,31.0,1.0,1.0,77.0,205.0,3.0,27.0,25.0,411.0,7.0,2.0,23.0,,568.0,25.0,10.0,4.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,6.0,25.0,,,,1.0,,1.0,1.0,1.0,,2.0,,,1.0,2.0,,2.0,,,,,,,,,,3.0,,10.0,1.0,1.0,,4.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,11895.0,Niko Kranjcar,Niko,Kranjcar,1984-08-13,Croatia,Croatia,19.0,M,Left/Centre/Right Attacking Midfielder,17,231.0,38.0,20.0,11.0,406.0,2.0,52.0,617.0,18.0,14.0,5.0,21.0,136.0,120.0,20.0,9.0,14.0,30.0,38.0,94.0,1.0,19.0,38.0,1.0,19.0,16.0,45.0,7.0,155.0,96.0,1.0,1.0,,127.0,231.0,21.0,16.0,31.0,26.0,5.0,,,25.0,,25.0,83.0,53.0,9.0,2.0,1545.0,,13.0,17.0,1.0,142.0,93.0,,62.0,3.0,330.0,328.0,38.0,11.0,45.0,1.0,206.0,30.0,260.0,59.0,3.0,88.0,48.0,314.0,613.0,12.0,61.0,82.0,785.0,47.0,7.0,52.0,21.0,1258.0,45.0,24.0,5.0,42.0,2.0,,,7.0,,,,,,,,,,,,,,,,,,52.0,,15.0,,6.0,54.0,1.0,2.0,8.0,,,,5.0,6.0,1.0,7.0,2.0,5.0,1.0,11.0,,5.0,1.0,,,,2.0,1.0,73.0,,1.0,18.0,58.0,18.0,5.0,19.0,8.0,15.0,1.0,,2.0,,2.0,,2.0,5.0,,2.0,6.0,,3.0,3.0,1.0,3.0,,2.0,3.0,,10.0,3.0,,2.0,1.0,,1.0,,,2.0,2.0,1.0,1.0,41.0,1.0,3.0,2.0,9.0,40.0,,2.0,,,1.0,,,,,,2.0,,,,,,,1.0,,,,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,
3169,133649.0,Tim Krul,Tim,Krul,1988-04-03,Netherlands,Netherlands,1.0,G,Goalkeeper,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3288,4436.0,Tomasz Kupisz,Tomasz,Kupisz,1990-01-02,Poland,Poland,28.0,M,Left/Right Winger,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,119673.0,Peter Kurucz,Peter,Kurucz,1988-05-30,Hungary,Hungary,1.0,G,Goalkeeper,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,18638.0,Tomasz Kuszczak,Tomasz,Kuszczak,1982-03-20,Poland,Poland,29.0,G,Goalkeeper,17,18.0,,,,10.0,9.0,14.0,28.0,,,,4.0,21.0,34.0,,,,,,28.0,,,1.0,2.0,,,,1.0,1.0,4.0,,6.0,,27.0,0.0,,3.0,2.0,2.0,,,,,,,64.0,16.0,,3.0,327.0,,,,,5.0,10.0,,1.0,,57.0,56.0,,6.0,,,1.0,,25.0,2.0,7.0,,,16.0,39.0,38.0,,48.0,64.0,,,,,148.0,,4.0,3.0,,,13.0,21.0,,,2.0,2.0,6.0,,34.0,7.0,15.0,21.0,,,4.0,6.0,6.0,17.0,5.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,122010.0,Dirk Kuyt,Dirk,Kuyt,1980-07-22,Netherlands,Netherlands,7.0,M,Centre/Right Attacking Midfielder,17,338.0,39.0,17.0,16.0,791.0,1.0,33.0,1112.0,14.0,93.0,54.0,38.0,146.0,136.0,61.0,12.0,12.0,37.0,76.0,174.0,2.0,24.0,23.0,13.0,67.0,27.0,80.0,11.0,270.0,164.0,2.0,24.0,11.0,179.0,266.0,37.0,36.0,25.0,22.0,3.0,5.0,22.0,56.0,,56.0,105.0,43.0,2.0,2.0,3181.0,2.0,36.0,35.0,4.0,116.0,392.0,,79.0,2.0,612.0,597.0,81.0,16.0,77.0,1.0,448.0,71.0,390.0,93.0,39.0,95.0,94.0,704.0,1210.0,17.0,160.0,67.0,1505.0,105.0,11.0,64.0,15.0,2302.0,125.0,21.0,25.0,47.0,,,,2.0,,,,,,,,,,,,,,,,,,67.0,,25.0,,40.0,144.0,11.0,,,8.0,,16.0,12.0,27.0,1.0,8.0,2.0,20.0,10.0,15.0,1.0,2.0,,,2.0,,6.0,3.0,38.0,,1.0,43.0,30.0,138.0,2.0,33.0,10.0,23.0,27.0,3.0,1.0,5.0,16.0,,2.0,10.0,1.0,26.0,19.0,4.0,7.0,3.0,10.0,8.0,,6.0,8.0,,38.0,5.0,,6.0,,3.0,2.0,2.0,3.0,11.0,,1.0,9.0,1.0,,12.0,6.0,1.0,1.0,,4.0,3.0,1.0,2.0,,,,,1.0,,,3.0,1.0,4.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
3742,281242.0,Joss Labadie,Joss,Labadie,1990-08-30,England,England,4.0,M,Centre Central Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,143319.0,Frank Lampard,Frank,Lampard,1978-06-20,England,England,8.0,M,Attacking Midfielder,17,684.0,172.0,77.0,31.0,1336.0,4.0,227.0,1943.0,9.0,15.0,9.0,37.0,190.0,209.0,75.0,42.0,51.0,118.0,124.0,217.0,1.0,65.0,17.0,21.0,39.0,12.0,47.0,8.0,127.0,143.0,1.0,18.0,8.0,439.0,259.0,28.0,37.0,17.0,16.0,1.0,,29.0,39.0,2.0,39.0,266.0,184.0,5.0,,3259.0,,55.0,79.0,9.0,363.0,222.0,,196.0,,656.0,630.0,88.0,32.0,97.0,,714.0,134.0,723.0,294.0,44.0,245.0,98.0,1001.0,1837.0,11.0,198.0,290.0,2315.0,175.0,2.0,69.0,11.0,3302.0,74.0,39.0,24.0,46.0,3.0,,,49.0,,,,,1.0,,,,,,,,,,,,,47.0,,26.0,,7.0,194.0,4.0,10.0,35.0,1.0,,8.0,14.0,11.0,1.0,11.0,11.0,12.0,14.0,41.0,1.0,1.0,,1.0,1.0,,4.0,2.0,112.0,,1.0,53.0,94.0,23.0,,43.0,29.0,52.0,10.0,1.0,9.0,3.0,13.0,3.0,4.0,32.0,,13.0,35.0,10.0,14.0,9.0,6.0,10.0,3.0,10.0,7.0,3.0,57.0,5.0,,9.0,1.0,2.0,1.0,4.0,4.0,10.0,5.0,2.0,3.0,160.0,,12.0,9.0,46.0,147.0,1.0,2.0,4.0,3.0,7.0,,,1.0,,1.0,4.0,2.0,,1.0,1.0,,3.0,1.0,2.0,3.0,,9.0,,,2.0,,2.0,3.0,,,2.0,,,,,,,,,,,,,
3626,96483.0,Joe Lamplough,Joe,Lamplough,1990-02-18,England,England,,D,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,277645.0,Henri Lansbury,Henri,Lansbury,1990-10-12,England,England,23.0,M,Centre Central Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,52809.0,Jan Lastuvka,Jan,Lastuvka,1982-07-07,Czech Republic,Czech Republic,16.0,G,Goalkeeper,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,4266.0,Lauren,Laureano,Bisan Etame-Mayer,1977-01-19,Cameroon,Cameroon,4.0,D,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619,3462.0,Martin Laursen,Martin,Laursen,1977-07-26,Denmark,Denmark,5.0,D,Defender,17,244.0,9.0,,,87.0,19.0,37.0,331.0,,51.0,117.0,19.0,146.0,134.0,4.0,1.0,,,2.0,53.0,4.0,2.0,11.0,6.0,1.0,1.0,2.0,4.0,76.0,179.0,4.0,151.0,108.0,59.0,114.0,10.0,19.0,21.0,18.0,3.0,,240.0,38.0,4.0,38.0,125.0,61.0,4.0,16.0,1708.0,8.0,3.0,3.0,13.0,69.0,8.0,1.0,11.0,2.0,317.0,149.0,,39.0,14.0,4.0,32.0,6.0,286.0,17.0,319.0,2.0,2.0,85.0,188.0,66.0,1.0,67.0,472.0,16.0,1.0,29.0,,952.0,11.0,32.0,11.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,1.0,,,,,6.0,1.0,12.0,2.0,6.0,1.0,1.0,1.0,4.0,,1.0,,5.0,,,1.0,,,1.0,,,1.0,8.0,,7.0,,2.0,,,1.0,,,5.0,5.0,,1.0,,,,,,3.0,1.0,,2.0,,1.0,2.0,,6.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
3637,4993.0,Bill Law,Bill,Law,1990-04-25,England,England,37.0,F,Forward,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,18831.0,Liam Lawrence,Liam,Lawrence,1981-12-14,Ireland,Ireland,16.0,M,Left/Right Attacking Midfielder,17,153.0,22.0,41.0,14.0,200.0,6.0,24.0,312.0,4.0,12.0,2.0,20.0,114.0,129.0,11.0,6.0,4.0,8.0,14.0,84.0,7.0,8.0,10.0,3.0,40.0,23.0,37.0,5.0,93.0,64.0,7.0,5.0,2.0,85.0,0.0,20.0,18.0,20.0,16.0,4.0,2.0,7.0,33.0,1.0,32.0,59.0,27.0,8.0,3.0,1558.0,,20.0,14.0,2.0,33.0,105.0,,67.0,1.0,307.0,295.0,30.0,19.0,35.0,,91.0,34.0,178.0,51.0,17.0,168.0,94.0,151.0,411.0,17.0,25.0,47.0,421.0,20.0,7.0,28.0,5.0,878.0,46.0,23.0,7.0,22.0,8.0,,,20.0,,,,,,,,,,,,,,,,,,29.0,,11.0,,2.0,23.0,1.0,,2.0,,,,4.0,1.0,,2.0,,4.0,,5.0,,,,,4.0,,,,,,,6.0,,4.0,2.0,20.0,1.0,6.0,3.0,,,,1.0,2.0,,2.0,1.0,2.0,2.0,,,,2.0,3.0,2.0,3.0,1.0,2.0,6.0,,,2.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,76.0,,3.0,2.0,27.0,74.0,,,1.0,1.0,1.0,,,,,,9.0,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
2982,154814.0,Grant Leadbitter,Grant,Leadbitter,1986-01-07,England,England,23.0,M,Centre Central Midfielder,17,162.0,14.0,14.0,6.0,263.0,3.0,30.0,411.0,8.0,10.0,15.0,23.0,118.0,83.0,10.0,4.0,7.0,29.0,31.0,91.0,2.0,9.0,10.0,2.0,15.0,13.0,21.0,7.0,58.0,70.0,2.0,10.0,,100.0,0.0,12.0,12.0,22.0,19.0,3.0,,5.0,26.0,2.0,26.0,85.0,43.0,11.0,5.0,1120.0,,8.0,9.0,5.0,63.0,95.0,,39.0,1.0,219.0,212.0,24.0,22.0,45.0,,116.0,17.0,191.0,37.0,17.0,64.0,37.0,195.0,415.0,21.0,18.0,53.0,542.0,35.0,4.0,24.0,8.0,872.0,26.0,17.0,5.0,18.0,2.0,,,7.0,,,,,,,,,,,,,,,,,,19.0,,14.0,,2.0,17.0,,2.0,4.0,,,,2.0,1.0,,1.0,,10.0,5.0,15.0,,5.0,,1.0,,,2.0,,4.0,,,16.0,,14.0,11.0,3.0,1.0,4.0,1.0,,,,1.0,1.0,,7.0,,5.0,6.0,,3.0,2.0,2.0,,,,,,10.0,,,,,,1.0,,,,,2.0,2.0,32.0,,2.0,,8.0,27.0,,1.0,,,2.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
2988,110519.0,Lee Young-Pyo,Young-Pyo,Lee,1977-04-23,South Korea,South Korea,12.0,D,Left/Right Full Back,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395,112189.0,Adrian Leijer,Adrian,Leijer,1986-03-25,Australia,Australia,23.0,D,Centre Central Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,288361.0,Aaron Lennon,Aaron,Lennon,1987-04-16,England,England,17.0,M,Right Winger,17,176.0,11.0,47.0,46.0,498.0,1.0,20.0,627.0,20.0,16.0,1.0,35.0,204.0,169.0,45.0,18.0,5.0,23.0,28.0,141.0,3.0,9.0,12.0,8.0,128.0,41.0,42.0,8.0,163.0,163.0,3.0,6.0,1.0,68.0,245.0,22.0,26.0,30.0,26.0,4.0,1.0,1.0,45.0,,44.0,54.0,23.0,14.0,1.0,2518.0,1.0,18.0,32.0,,88.0,235.0,,67.0,2.0,411.0,404.0,69.0,25.0,47.0,,270.0,50.0,208.0,23.0,13.0,172.0,170.0,368.0,750.0,8.0,58.0,40.0,786.0,46.0,8.0,46.0,21.0,1534.0,78.0,49.0,13.0,38.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,139.0,,67.0,,24.0,51.0,,,,,,,4.0,8.0,1.0,3.0,2.0,5.0,5.0,7.0,,4.0,,,2.0,,,1.0,,,1.0,16.0,,55.0,9.0,41.0,9.0,18.0,5.0,,,,5.0,,,11.0,,1.0,10.0,2.0,4.0,5.0,4.0,4.0,,4.0,4.0,,21.0,,,9.0,,1.0,1.0,,,4.0,2.0,1.0,3.0,4.0,1.0,5.0,9.0,1.0,2.0,,2.0,1.0,1.0,6.0,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
